27400 7.7e-05
27500 7.7e-05
27600 8.7e-05
27700 8.7e-05
27800 9.4e-05
27900 9.4e-05
28000 9.5e-05
28100 9.5e-05
28200 9.6e-05
28300 9.6e-05
28400 9.6e-05
28500 9.6e-05
28600 9.7e-05
28700 0.000101
28800 0.000102
28900 0.000102
29000 0.000102
29100 0.000103
29200 0.000103
29300 0.000104
29400 0.000104
29500 0.000104
29600 0.000104
29700 0.000105
29800 0.000105
29900 0.000106
30000 0.000106
30100 0.000107
30200 0.000107
30300 0.000107
30400 0.000108
30500 0.000108
30600 0.000108
30700 0.000109
30800 0.000109
30900 0.000109
31000 0.00011
31100 0.00011
31200 0.000111
31300 0.000111
31400 0.000112
31500 0.000112
31600 0.000111
31700 0.000111
31800 0.000112
31900 0.000113
32000 0.000113
32100 0.000113
32200 0.000114
32300 0.000114
32400 0.000114
32500 0.000115
32600 0.000115
32700 0.000115
32800 0.000116
32900 0.000117
33000 0.000116
33100 0.000117
33200 0.000117
33300 0.000118
33400 0.000117
33500 0.000118
33600 0.000119
33700 0.000119
33800 0.000119
33900 0.00012
34000 0.000121
34100 0.00012
34200 0.000121
34300 0.000103
34400 0.000202
34500 0.000108
34600 0.000107
34700 9.7e-05
34800 9.8e-05
34900 9.8e-05
35000 9.8e-05
35100 0.000101
35200 9.8e-05
35300 9.9e-05
35400 9.9e-05
35500 0.0001
35600 0.0001
35700 0.000104
35800 0.000103
35900 0.000104
36000 0.000105
36100 0.000104
36200 0.000105
36300 0.000137
36400 0.000106
36500 0.000124
36600 0.000127
36700 0.000124
36800 0.000126
36900 0.000124
37000 0.000125
37100 0.000125
37200 0.000126
37300 0.000126
37400 0.00014
37500 0.000109
37600 0.000108
37700 0.000109
37800 0.000109
37900 0.00011
38000 0.000144
38100 0.000111
38200 0.000143
38300 0.000141
38400 0.000141
38500 0.000141
38600 0.000143
38700 0.000142
38800 0.000143
38900 0.000154
39000 0.000144
39100 0.000146
39200 0.000144
39300 0.000144
39400 0.000122
39500 0.000123
39600 0.000123
39700 0.000124
39800 0.000166
39900 0.00013
40000 0.000129
40100 0.000135
40200 0.000159
40300 0.000131
40400 0.000136
40500 0.000144
40600 0.000137
40700 0.000138
40800 0.000138
40900 0.000138
41000 0.000138
41100 0.000139
41200 0.000139
41300 0.00014
41400 0.000146
41500 0.000146
41600 0.000146
41700 0.000125
41800 0.000125
41900 0.000136
42000 0.000136
42100 0.000136
42200 0.000137
42300 0.000138
42400 0.000138
42500 0.000151
42600 0.000138
42700 0.000138
42800 0.000145
42900 0.000145
43000 0.000145
43100 0.000145
43200 0.000146
43300 0.000146
43400 0.000146
43500 0.000147
43600 0.000147
43700 0.000147
43800 0.000147
43900 0.000148
44000 0.000149
44100 0.000148
44200 0.000149
44300 0.000149
44400 0.000149
44500 0.00015
44600 0.000151
44700 0.000151
44800 0.000151
44900 0.000151
45000 0.000151
45100 0.000152
45200 0.000153
45300 0.000163
45400 0.000161
45500 0.00016
45600 0.00016
45700 0.000161
45800 0.000161
45900 0.000161
46000 0.000171
46100 0.000163
46200 0.000162
46300 0.000164
46400 0.000171
46500 0.000172
46600 0.000172
46700 0.000194
46800 0.000172
46900 0.000172
47000 0.000173
47100 0.000173
47200 0.000173
47300 0.000176
47400 0.000175
47500 0.000174
47600 0.000152
47700 0.000148
47800 0.000149
47900 0.000238
48000 0.000162
48100 0.000162
48200 0.000162
48300 0.000163
48400 0.00014
48500 0.000141
48600 0.00014
48700 0.000141
48800 0.000141
48900 0.000232
49000 0.000142
49100 0.000142
49200 0.000174
49300 0.000174
49400 0.000173
49500 0.000173
49600 0.000174
49700 0.000174
49800 0.000175
49900 0.000176
50000 0.000176
50100 0.000177
50200 0.000176
50300 0.000177
50400 0.000176
50500 0.000177
50600 0.000152
50700 0.000151
50800 0.000153
50900 0.000142
51000 0.000138
51100 0.000143
51200 0.000143
51300 0.000143
51400 0.000143
51500 0.000144
51600 0.000179
51700 0.000198
51800 0.000174
51900 0.000175
52000 0.000175
52100 0.000175
52200 0.000177
52300 0.000177
52400 0.000179
52500 0.000177
52600 0.000178
52700 0.000178
52800 0.000178
52900 0.000178
53000 0.000153
53100 0.000153
53200 0.000171
53300 0.000155
53400 0.000196
53500 0.000196
53600 0.000201
53700 0.000197
53800 0.000198
53900 0.000198
54000 0.000199
54100 0.000199
54200 0.0002
54300 0.000199
54400 0.0002
54500 0.000201
54600 0.000201
54700 0.000201
54800 0.000201
54900 0.000201
55000 0.000215
55100 0.000203
55200 0.000205
55300 0.000203
55400 0.000203
55500 0.000203
55600 0.000212
55700 0.000206
55800 0.000209
55900 0.000205
56000 0.000173
56100 0.000175
56200 0.000162
56300 0.000156
56400 0.000157
56500 0.000152
56600 0.000188
56700 0.000324
56800 0.000158
56900 0.000159
57000 0.000159
57100 0.000159
57200 0.000172
57300 0.00016
57400 0.000159
57500 0.00016
57600 0.000161
57700 0.000161
57800 0.000235
57900 0.000167
58000 0.000161
58100 0.000162
58200 0.000265
58300 0.000162
58400 0.000162
58500 0.000163
58600 0.000201
58700 0.000164
58800 0.000198
58900 0.00024
59000 0.00017
59100 0.000159
59200 0.000164
59300 0.000166
59400 0.000165
59500 0.000165
59600 0.000166
59700 0.000166
59800 0.000225
59900 0.000169
60000 0.000167
60100 0.000167
60200 0.000168
60300 0.000167
60400 0.000195
60500 0.000196
60600 0.000197
60700 0.000247
60800 0.000254
60900 0.000164
61000 0.000191
61100 0.00017
61200 0.00017
61300 0.00017
61400 0.000171
61500 0.000207
61600 0.000207
61700 0.000208
61800 0.000208
61900 0.000208
62000 0.000209
62100 0.000208
62200 0.000218
62300 0.000187
62400 0.000187
62500 0.000271
62600 0.000232
62700 0.000181
62800 0.000221
62900 0.000221
63000 0.000221
63100 0.000221
63200 0.000222
63300 0.000223
63400 0.000223
63500 0.000234
63600 0.000197
63700 0.000198
63800 0.000198
63900 0.000199
64000 0.000199
64100 0.000199
64200 0.0002
64300 0.0002
64400 0.0002
64500 0.000256
64600 0.000201
64700 0.000201
64800 0.000201
64900 0.000201
65000 0.000202
65100 0.000203
65200 0.000211
65300 0.00021
65400 0.000211
65500 0.000211
65600 0.000212
65700 0.00026
65800 0.000271
65900 0.000213
66000 0.000185
66100 0.000184
66200 0.000185
66300 0.000193
66400 0.000344
66500 0.000179
66600 0.000179
66700 0.00018
66800 0.00018
66900 0.000181
67000 0.000328
67100 0.000242
67200 0.000214
67300 0.000216
67400 0.000188
67500 0.000203
67600 0.000202
67700 0.000202
67800 0.000203
67900 0.000203
68000 0.000208
68100 0.000277
68200 0.000205
68300 0.000245
68400 0.000206
68500 0.000305
68600 0.000254
68700 0.000206
68800 0.000222
68900 0.000206
69000 0.000206
69100 0.000207
69200 0.000207
69300 0.000235
69400 0.000244
69500 0.000246
69600 0.000252
69700 0.000208
69800 0.000289
69900 0.000201
70000 0.000202
70100 0.000275
70200 0.000257
70300 0.000202
70400 0.000246
70500 0.000248
70600 0.000248
70700 0.00025
70800 0.000249
70900 0.000248
71000 0.000212
71100 0.000212
71200 0.000213
71300 0.000213
71400 0.000214
71500 0.000223
71600 0.000268
71700 0.000222
71800 0.000241
71900 0.000253
72000 0.000243
72100 0.000243
72200 0.000244
72300 0.000209
72400 0.000209
72500 0.000268
72600 0.000195
72700 0.000219
72800 0.000218
72900 0.000217
73000 0.000219
73100 0.000258
73200 0.000257
73300 0.000258
73400 0.000257
73500 0.000269
73600 0.00027
73700 0.00029
73800 0.000271
73900 0.000229
74000 0.000229
74100 0.000229
74200 0.000231
74300 0.00023
74400 0.00023
74500 0.000231
74600 0.000241
74700 0.000244
74800 0.000242
74900 0.000247
75000 0.000242
75100 0.000242
75200 0.000242
75300 0.000243
75400 0.000244
75500 0.000244
75600 0.000247
75700 0.000245
75800 0.000248
75900 0.000262
76000 0.000256
76100 0.000255
76200 0.000256
76300 0.000276
76400 0.000257
76500 0.000257
76600 0.000317
76700 0.000258
76800 0.000301
76900 0.000258
77000 0.000259
77100 0.000259
77200 0.000258
77300 0.000264
77400 0.00026
77500 0.000271
77600 0.000261
77700 0.000262
77800 0.000265
77900 0.000262
78000 0.000262
78100 0.000263
78200 0.000265
78300 0.000263
78400 0.000263
78500 0.000263
78600 0.000312
78700 0.000274
78800 0.000266
78900 0.000268
79000 0.000274
79100 0.000267
79200 0.000268
79300 0.000266
79400 0.000267
79500 0.000266
79600 0.000268
79700 0.000334
79800 0.000273
79900 0.000269
80000 0.000313
80100 0.00023
80200 0.000231
80300 0.000232
80400 0.000232
80500 0.0003
80600 0.000273
80700 0.000262
80800 0.000261
80900 0.000261
81000 0.000261
81100 0.000338
81200 0.000262
81300 0.000262
81400 0.000263
81500 0.000263
81600 0.000263
81700 0.000264
81800 0.000297
81900 0.000264
82000 0.000265
82100 0.000265
82200 0.000266
82300 0.000266
82400 0.000269
82500 0.000265
82600 0.000266
82700 0.00023
82800 0.000238
82900 0.000239
83000 0.000239
83100 0.000311
83200 0.00024
83300 0.000241
83400 0.000295
